exponent,min_runtime_old,min_runtime_new
9452,0.00016708000111975707,0.00017528000171296299
9453,0.00016207100270548835,0.00018745999841485173
9454,0.00017999999909079634,0.00016071000209194608
9455,0.00024426899835816585,0.0001650100020924583
9456,0.0001614599968888797,0.0001755599987518508
9457,0.0001544799997645896,0.00015484000323340297
9458,0.0001605100005690474,0.00015968000298016705
9459,0.00016743999731261283,0.00016049099940573797
9460,0.0002005300011660438,0.00017591999858268537
9461,0.00017763999858289026,0.0001889200029836502
9462,0.0001554200025566388,0.00020836000112467445
9463,0.00016199999663513154,0.0001583400007802993
9464,0.00018514000112190843,0.00015953000183799304
9465,0.00017296000078204088,0.00016302999938488938
9466,0.00017454000044381246,0.00017298999955528416
9467,0.00016103099915198982,0.00017411999942851253
9468,0.00015808000171091408,0.0001609899991308339
9469,0.00017133000073954463,0.0001622099989617709
9470,0.00018444999659550376,0.00016279999908874743
9471,0.00016274000154226087,0.00016494000010425225
9472,0.00016431000040029176,0.00015679100033594295
9473,0.000155079997057328,0.00020313099958002567
9474,0.00026722899929154664,0.000226569998631021
9475,0.00015551000251434743,0.00015992999760783277
9476,0.00016013999993447214,0.00015623999934177846
9477,0.00015749999874969944,0.00015760999667691067
9478,0.0001595799985807389,0.0001665800009504892
9479,0.00015931999951135367,0.00015963000259944238
9480,0.00017284000205108896,0.00015831999917281792
9481,0.00015570899995509535,0.0001573899971845094
9482,0.00015859999984968454,0.00015699000141466968
9483,0.00016148900249390863,0.00016100999710033648
9484,0.00016039000183809549,0.00015907100168988109
9485,0.00024250999922514893,0.00023268000222742558
9486,0.0002658990015333984,0.0001623799980734475
9487,0.00015813999925740063,0.0002006899994739797
9488,0.0002991799992742017,0.00026685999910114333
9489,0.00019238000095356256,0.00019514000086928718
9490,0.00015748000078019686,0.00015723099932074547
9491,0.00029428999914671294,0.00016126999980770051
9492,0.00019126000188407488,0.0002665600004547741
9493,0.0001594400018802844,0.00015799999891896732
9494,0.0001617800007807091,0.00017179999849759042
9495,0.00023236000197357498,0.00019301999782328494
9496,0.0001918400012073107,0.00016075999883469194
9497,0.000205710999580333,0.0001738399987516459
9498,0.0001775899982021656,0.0001616199988347944
9499,0.00016347099881386384,0.00015888000052655116
9500,0.0001629799990041647,0.00015737000285298564
9501,0.00025398000070708804,0.00016275999951176345
9502,0.0002996099974552635,0.00018247000116389245
9503,0.0002949600020656362,0.00029569999969680794
9504,0.00029462000020430423,0.0002906299996539019
9505,0.0002901799998653587,0.0002929600013885647
9506,0.00020156000027782284,0.0002488709978933912
9507,0.00021024899979238398,0.0002110700006596744
9508,0.00028110000130254775,0.00020468000002438203
9509,0.00021148000087123364,0.00018568000086816028
9510,0.00027938000130234286,0.0001901499999803491
9511,0.0002793300009216182,0.0002817599997797515
9512,0.0002802800008794293,0.00027720999787561595
9513,0.00017861000014818273,0.00023194000095827505
9514,0.0002180699993914459,0.00018980000095325522
9515,0.00019170999803463928,0.0002790100006677676
9516,0.0001869000006990973,0.00022542999795405194
9517,0.0002419400007056538,0.0002537299988034647
9518,0.00016900000264286064,0.00018958999862661585
9519,0.00016141000014613383,0.0001576489994477015
9520,0.0001636199995118659,0.00015954999980749562
9521,0.00016143000175361522,0.000160679999680724
9522,0.00016243999925791286,0.00016013999993447214
9523,0.0001620090006326791,0.0001622099989617709
9524,0.0001631299965083599,0.0001603700002306141
9525,0.00016212999980780296,0.0001614499997231178
9526,0.00015972000255715102,0.00016366000272682868
9527,0.00020089000099687837,0.000186419998499332
9528,0.00021475999892572872,0.00018529999942984432
9529,0.00027735000185202807,0.00016055000014603138
9530,0.00024249000125564635,0.00027983000109088607
9531,0.00017583000226295553,0.000193930998648284
9532,0.0001612999985809438,0.00016298000264214352
9533,0.00016422000044258311,0.00017410999862477183
9534,0.00018443999942974187,0.00015673000234528445
9535,0.0002197399990109261,0.00016434900317108259
9536,0.00016321000293828547,0.00020687000142061152
9537,0.00020089999816264026,0.00016278899784083478
9538,0.00017798000044422224,0.0002045799992629327
9539,0.0002917199999501463,0.00023523900017607957
9540,0.0002983490012411494,0.00029106000147294253
9541,0.00029260000155773014,0.00029100000028847717
9542,0.0002932899988081772,0.0002885799985961057
9543,0.00025189999723806977,0.00029216899929451756
9544,0.00017026899877237156,0.00018086899945046753
9545,0.00018202899809693918,0.00015962900215527043
9546,0.0001603500022611115,0.00019889999748556875
9547,0.000200679998670239,0.000250510001933435
9548,0.00022026000078767538,0.0001999199994315859
9549,0.00028077000024495646,0.0002473599997756537
9550,0.00021909000133746304,0.0002548400007071905
9551,0.0002294000005349517,0.00017499000023235567
9552,0.00024047000260907225,0.00015938999786158092
9553,0.00015806999726919457,0.00016192999828490429
9554,0.00016200000027311035,0.00016264000078081153
9555,0.00016518999836989678,0.0001643899995542597
9556,0.0001783599982445594,0.00016767999841249548
9557,0.00023655000040889718,0.00017613999807508662
9558,0.00023692000104347244,0.0002248599994345568
9559,0.0002906100016843993,0.00029024000104982406
9560,0.0002923300016846042,0.00028469999961089343
9561,0.00028732000282616355,0.0002872500008379575
9562,0.0002893700002459809,0.00028561999715748243
9563,0.0002877200022339821,0.00028792000011890195
9564,0.0002895500001613982,0.0002798709974740632
9565,0.000288831000943901,0.0002879489984479733
9566,0.0002899000028264709,0.00028731000202242285
9567,0.00028978000045754015,0.0002896799996960908
9568,0.0002927000023191795,0.0002850300006684847
9569,0.0002878300001611933,0.0002864799971575849
9570,0.0002908790011133533,0.0002861600005417131
9571,0.00028899999961140566,0.00028974999804631807
9572,0.0002912400013883598,0.0002877910010283813
9573,0.0002902999985963106,0.00029041000016150065
9574,0.0002922099993156735,0.0002865700007532723
9575,0.00028912999914609827,0.0002891100011765957
9576,0.0002908309979829937,0.0002855300008377526
9577,0.00028726999880746007,0.0002878300001611933
9578,0.00027191999834030867,0.00028786900293198414
9579,0.00025254000138374977,0.00027361100001144223
9580,0.00028822999956901185,0.00028405000193743035
9581,0.00030479999986710027,0.0002816300002450589
9582,0.000268320000031963,0.0003045109988306649
9583,0.00021420999837573618,0.0002860790009435732
9584,0.00022915000226930715,0.00025149000066448934
9585,0.0002639300000737421,0.0002191400017181877
9586,0.000180200000613695,0.0002908000024035573
9587,0.00022621999960392714,0.00016589000006206334
9588,0.00016836999930092134,0.00024327999926754273
9589,0.00016648999735480174,0.0001644100011617411
9590,0.0001798899975256063,0.0002819299988914281
9591,0.00019516999964253046,0.00025452900081290863
9592,0.00022371999875758775,0.00016504899758729152
9593,0.000215358999412274,0.00019738999981200323
9594,0.0001622300005692523,0.00018814999930327758
9595,0.00016635000065434724,0.00016975000107777305
9596,0.0002355799988436047,0.0001913699998112861
9597,0.0002687899977900088,0.00025555000320309773
9598,0.00030342999889398925,0.0002900600011344068
9599,0.0002960400015581399,0.000295920002827188
9600,0.00030282000079751015,0.00028995999673497863
9601,0.0002738999974098988,0.000293369001155952
9602,0.00029840899878763594,0.0003002400007972028
9603,0.00028485000075306743,0.00030187999800546095
9604,0.00026930999956675805,0.0002954599985969253
9605,0.00019268999676569365,0.00029708999863942154
9606,0.00029887100026826374,0.0001835309994930867
9607,0.00015759999951114878,0.00016666000010445714
9608,0.00020655899788835086,0.00019161999807693064
9609,0.000159760002134135,0.0001639500005694572
9610,0.00016989000141620636,0.00016085999959614128
9611,0.0001936109983944334,0.0003074099986406509
9612,0.0002854710000974592,0.00015835000158404
9613,0.00015985999925760552,0.00016033000065363012
9614,0.00016499000048497692,0.00016526000035810284
9615,0.0001644000003580004,0.00016278000111924484
9616,0.000187980000191601,0.00017586900139576755
9617,0.00015917999917292036,0.0001806110012694262
9618,0.00016865999714354984,0.0001602000011189375
9619,0.0001612999985809438,0.000167199999850709
9620,0.00016211000183830038,0.00016030999904614873
9621,0.00016636000145808794,0.00016558000061195344
9622,0.0001657699976931326,0.00016554000103496946
9623,0.00018361100228503346,0.0002414599985058885
9624,0.0001654699990467634,0.0001777299985405989
9625,0.00016420999963884242,0.0001617599991732277
9626,0.00016636999862384982,0.00016367999705835246
9627,0.00031229000160237774,0.00030639000033261254
9628,0.00028205000126035884,0.0002579000029072631
9629,0.00030775000050198287,0.00030698999762535095
9630,0.0003062899995711632,0.00028481999834184535
9631,0.0002887899972847663,0.00029908999931649305
9632,0.00017003000175463967,0.0003027099992323201
9633,0.00016463999781990424,0.0001616000008652918
9634,0.00016355999832740054,0.00016808999862405472
9635,0.0003136300001642667,0.0003135900005872827
9636,0.00031456999931833707,0.0003078299996559508
9637,0.00031522000062977895,0.0003135900005872827
9638,0.0003121800000371877,0.0003109399985987693
9639,0.0003019800024048891,0.0003134200014756061
9640,0.0002850900018529501,0.00029136000011931174
9641,0.00029847000041627325,0.0002985399987665005
9642,0.00029644999813172035,0.00029130999973858707
9643,0.00020357000175863504,0.00016277999748126604
9644,0.00016187000073841773,0.0001871999993454665
9645,0.0002161900010833051,0.0001997800027311314
9646,0.00016363999748136848,0.00027799999952549115
9647,0.00020616000256268308,0.00016434000281151384
9648,0.00022263999926508404,0.0002949500012618955
9649,0.00027335999766364694,0.00018760999955702573
9650,0.00017036999997799285,0.0002706699997361284
9651,0.00016095099999802187,0.0001614299981156364
9652,0.0002768100021057762,0.00019393999900785275
9653,0.00016304900054819882,0.00017385099999955855
9654,0.00023748999956296757,0.00015914899995550513
9655,0.00016156000128830783,0.00022971100042923354
9656,0.00016341000082320534,0.0001611199986655265
9657,0.00016794000111985952,0.0001603599994268734
9658,0.0002808700010064058,0.0002749600025708787
9659,0.00023645000328542665,0.0002657100012584124
9660,0.0001993000005313661,0.00016338999921572395
9661,0.0001761800012900494,0.00022848899970995262
9662,0.00016415999925811775,0.00020631000006687827
9663,0.00016943999798968434,0.00018493999959900975
9664,0.0002744489975157194,0.00015799999891896732
9665,0.00015904000247246586,0.00015970000094966963
9666,0.00018001100033870898,0.0001963299982890021
9667,0.0002951499991468154,0.0001695099999778904
9668,0.00029487999927368946,0.0002923499996541068
9669,0.0002937600002042018,0.00029394000011961907
9670,0.00029599999834317714,0.00029249100043671206
9671,0.0002946700005850289,0.0002952600007120054
9672,0.0002969899978779722,0.00028809000286855735
9673,0.0002904499997384846,0.0002904899993154686
9674,0.00029322000045794994,0.0002923699976236094
9675,0.0002948199980892241,0.0002949800000351388
9676,0.0002973000009660609,0.0002926399974967353
9677,0.00029634900056407787,0.00029447000270010903
9678,0.00029704999906243756,0.00029533999986597337
9679,0.0002982600017276127,0.00029831999927409925
9680,0.00030028999753994867,0.0002888899980462156
9681,0.00029146000088076107,0.00029148999965400435
9682,0.00029322000045794994,0.0002922099993156735
9683,0.0002950999987660907,0.0002954399969894439
9684,0.0002974199996970128,0.00029171099959057756
9685,0.00028992000079597346,0.0002910799994424451
9686,0.00029593100043712184,0.00029505999918910675
9687,0.0002969699999084696,0.00029673999961232767
9688,0.00017965100050787441,0.00016370000230381265
9689,0.0002772090010694228,0.00021176000154810026
9690,0.0002872600016416982,0.0002756000030785799
9691,0.0002790100006677676,0.0002774400018097367
9692,0.0003023000026587397,0.00028201999884913675
9693,0.0003016299997398164,0.00023044000045047142
9694,0.00027445000159787014,0.0003066499994019978
9695,0.000282540000625886,0.0002763299999060109
9696,0.00029100999745423906,0.00025924000146915205
9697,0.00027200899785384536,0.0002785199976642616
9698,0.0003014800022356212,0.0002767000005405862
9699,0.0002859800006262958,0.00029472000096575357
9700,0.0002512099999876227,0.00029122900014044717
9701,0.0002731300010054838,0.00025366000045323744
9702,0.00018821000048774295,0.0002196889981860295
9703,0.0002575289981905371,0.00021084000036353245
9704,0.0002977699987241067,0.00026264999905833974
9705,0.0002918600002885796,0.00029492999965441413
9706,0.00029166000240365975,0.0002903000022342894
9707,0.0002932700008386746,0.0002931890012405347
9708,0.00019922000137739815,0.0002931099988927599
9709,0.00021676000324077904,0.00019939999765483662
9710,0.00033437099773436785,0.00028653999834205024
9711,0.000296879999950761,0.00030374999914783984
9712,0.00018636000095284544,0.00021336999998311512
9713,0.00029762900157948025,0.0002987199986819178
9714,0.00030578999940189533,0.0002967000000353437
9715,0.0002961999998660758,0.00029601999995065853
9716,0.0002984099992318079,0.00029218899726402014
9717,0.0002948300025309436,0.00029533999986597337
9718,0.0003011900007550139,0.0002938799989351537
9719,0.00029616000028909184,0.00030097000126261264
9720,0.00022915999943506904,0.00026044999685836956
9721,0.0002560499997343868,0.00018693000311031938
9722,0.00017162999938591383,0.00019207999866921455
9723,0.0002358999990974553,0.00020623000091291033
9724,0.0001665800009504892,0.00017755000226316042
9725,0.00021086999913677573,0.00017063000268535689
9726,0.00018523999824537896,0.00017120000120485201
9727,0.00017085999934352003,0.00020854900139966048
9728,0.00019592000171542168,0.0002489200014679227
9729,0.0001645599986659363,0.00016848000086611137
9730,0.00016591999883530661,0.00016117999984999187
9731,0.0002957899996545166,0.0002956199969048612
9732,0.00030096000045887195,0.00029350999830057845
9733,0.0003031489977729507,0.00030564000189770013
9734,0.0003047200007131323,0.00029895999978180043
9735,0.0002504299991414882,0.000304770001093857
9736,0.0002974199996970128,0.00020838899945374578
9737,0.0001660799971432425,0.0001826999978220556
9738,0.00028092000138713047,0.00027660000341711566
9739,0.00027833000058308244,0.0002805099975375924
